id,accession_number,artist,artistRole,artistId,title,dateText,medium,creditLine,year,acquisitionYear,dimensions,width,height,depth,units,thumbnailUrl,url,broad_category,hierarchical_label,local_path
16588,A00189,"Cox, David",artist,117,Four Figure Studies. Verso: Landscape with Water,date not known,Watercolour and graphite on paper,Bequeathed by J.R. Holliday 1927,,1927.0,support: 146 x 171 mm,146.0,171.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/89f472609ee186ac2312019e83f90bbc,http://www.tate.org.uk/art/artworks/cox-four-figure-studies-verso-landscape-with-water-a00189,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\89f472609ee186ac2312019e83f90bbc
63308,D36222,"Turner, Joseph Mallord William",artist,558,"?Dunster Castle, Somerset",c.1834,Watercolour and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1834.0,1856.0,support: 344 x 481 mm,344.0,481.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/08090ab36cec43f20dea42d413f1b39a,http://www.tate.org.uk/art/artworks/turner-dunster-castle-somerset-d36222,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\08090ab36cec43f20dea42d413f1b39a
16045,N05170,"Webb, Philip",artist,589,The Bull and the Lion,date not known,Watercolour and graphite on paper,Purchased 1940,,1940.0,support: 660 x 991 mm,660.0,991.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/65bafd51c11919cdae760c26ba5c01a5,http://www.tate.org.uk/art/artworks/webb-the-bull-and-the-lion-n05170,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\65bafd51c11919cdae760c26ba5c01a5
69664,A01534,"Jones, George",artist,300,[title not known],date not known,Watercolour and graphite on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/8e456398cbc36695f425e8e22f076c51,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01534,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\8e456398cbc36695f425e8e22f076c51
7714,A00684,"Jones, George",artist,300,[title not known],date not known,Watercolour and graphite on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d41a7b49a432f35f24c33d1f6e09d8b9,http://www.tate.org.uk/art/artworks/jones-title-not-known-a00684,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\d41a7b49a432f35f24c33d1f6e09d8b9
9064,N04508,"Maccoll, Dugald Sutherland",artist,360,"St Catherines Quay, Honfleur",exhibited 1906,Watercolour and graphite on paper,Purchased 1930,1906.0,1930.0,support: 229 x 305 mm,229.0,305.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/dbf00e155afa03815d716d5a5ef9ba23,http://www.tate.org.uk/art/artworks/maccoll-st-catherines-quay-honfleur-n04508,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\dbf00e155afa03815d716d5a5ef9ba23
5931,T00999,"Hearne, Thomas",artist,247,Derwentwater,c.17778,Watercolour and graphite on paper,Presented by the Art Fund (Herbert Powell Bequest) 1967,1777.0,1967.0,support: 206 x 305 mm,206.0,305.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/534b760b0e0b5f5c52544ca395cc5007,http://www.tate.org.uk/art/artworks/hearne-derwentwater-t00999,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\534b760b0e0b5f5c52544ca395cc5007
56190,D28890,"Turner, Joseph Mallord William",artist,558,"A Curtained Bed, with a Naked Woman Reclining",c.18346,Watercolour and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1834.0,1856.0,support: 79 x 101 mm,79.0,101.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/07f203d54e1505de7873e6bd0da8dd57,http://www.tate.org.uk/art/artworks/turner-a-curtained-bed-with-a-naked-woman-reclining-d28890,Graphite,Graphite > Watercolour and graphite on paper,D:/venv sa python 3.9/tate_images\07f203d54e1505de7873e6bd0da8dd57
16199,N04276,"Wilkie, Sir David",artist,600,"His Highness Muhemed Ali, Pacha of Egypt",1841,Oil paint on board,Bequeathed by the Earl of Effingham 1927,1841.0,1927.0,support: 610 x 508 mm,610.0,508.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/e67d8735ab94b1b9c8ca147d3fa116e4,http://www.tate.org.uk/art/artworks/wilkie-his-highness-muhemed-ali-pacha-of-egypt-n04276,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\e67d8735ab94b1b9c8ca147d3fa116e4
15901,T01087,"Wallis, Alfred",artist,577,The Hold House Port Mear Square Island Port Mear Beach,?c.1932,Oil paint on board,Presented by Dame Barbara Hepworth 1968,1932.0,1968.0,support: 305 x 387 mm frame: 535 x 641 x 62 mm,305.0,387.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/91e10a415b0d45e2b14a350730511cea,http://www.tate.org.uk/art/artworks/wallis-the-hold-house-port-mear-square-island-port-mear-beach-t01087,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\91e10a415b0d45e2b14a350730511cea
16393,A01026,"Witherington, William Frederick",artist,608,The Broken Pitcher,c.1814,Oil paint on board,Bequeathed by Miss Julia Emily Gordon 1896,1814.0,1896.0,support: 117 x 92 mm,117.0,92.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5e352aea9ad3519ef2337a834f4fc80d,http://www.tate.org.uk/art/artworks/witherington-the-broken-pitcher-a01026,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\5e352aea9ad3519ef2337a834f4fc80d
98177,AR00006,"Katz, Alex",artist,1386,Daisies #2,1992,Oil paint on board,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1992.0,2008.0,support: 231 x 320 x 6 mm frame: 250 x 321 x 34 mm,231.0,320.0,6.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/c7a80b0a2ec33055d72634b57786e11c,http://www.tate.org.uk/art/artworks/katz-daisies-2-ar00006,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\c7a80b0a2ec33055d72634b57786e11c
1442,N04166,"Braque, Georges",artist,803,Glass and Plate of Apples,1925,Oil paint on board,Presented by Paul Rosenberg 1926,1925.0,1926.0,support: 400 x 600 mm frame: 625 x 822 x 85 mm,400.0,600.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/70fa667f297471a45afc8e5163de1e3a,http://www.tate.org.uk/art/artworks/braque-glass-and-plate-of-apples-n04166,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\70fa667f297471a45afc8e5163de1e3a
20770,T06733,"Pearce, Bryan",artist,2321,St Ives from the Cemetery,1975,Oil paint on board,Presented by Sir Alan and Lady Bowness to celebrate the opening of Tate Gallery St Ives 1993,1975.0,1993.0,unconfirmed: 533 x 1219 mm,533.0,1219.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d043c4d64e805323e605054efa1c3f2f,http://www.tate.org.uk/art/artworks/pearce-st-ives-from-the-cemetery-t06733,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\d043c4d64e805323e605054efa1c3f2f
110823,T13427,"Creffield, Dennis",artist,2262,Isle of Dogs from Greenwich Observatory,1959,Oil paint on board,"Bequeathed by Margaret Lapsley 2008, accessioned 2012",1959.0,2012.0,support: 712 x 914,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/fec13aaf053b8832d2e74caf7135f33d,http://www.tate.org.uk/art/artworks/creffield-isle-of-dogs-from-greenwich-observatory-t13427,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\fec13aaf053b8832d2e74caf7135f33d
89885,T12268,"Williams, Fred",artist,2307,Coal Delivery,1955,Oil paint on board,Presented by the artist's estate 2006,1955.0,2006.0,support: 1014 x 621 mm,1014.0,621.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/253a6981f8d2fd312b7d75b6ba4954ce,http://www.tate.org.uk/art/artworks/williams-coal-delivery-t12268,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\253a6981f8d2fd312b7d75b6ba4954ce
515,T01897,"Andrews, Michael",artist,649,The Deer Park,1962,Oil paint on board,Purchased 1974,1962.0,1974.0,support: 2140 x 2445 mm frame: 2149 x 2452 x 40 mm,2140.0,2445.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b17fd7dae603e73d40fb83769431fcc2,http://www.tate.org.uk/art/artworks/andrews-the-deer-park-t01897,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\b17fd7dae603e73d40fb83769431fcc2
10707,T02340,"Nicholson, Ben, OM",artist,1702,66 (vertical wall),1966,Oil paint on board,Presented by the artist 1979,1966.0,1979.0,object: 432 x 267 x 10 mm,432.0,267.0,10.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/64f4dbd6d250c69e55812e22d605bdc2,http://www.tate.org.uk/art/artworks/nicholson-66-vertical-wall-t02340,Oil,Oil > Oil paint on board,D:/venv sa python 3.9/tate_images\64f4dbd6d250c69e55812e22d605bdc2
52443,D25106,"Turner, Joseph Mallord William",artist,558,[title not known],c.1830,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 195 x 278 mm,195.0,278.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/52a1a186974f394b58371d3f3536e5a0,http://www.tate.org.uk/art/artworks/turner-title-not-known-d25106,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\52a1a186974f394b58371d3f3536e5a0
30800,D03404,"Turner, Joseph Mallord William",artist,558,"The Pass of Killiecrankie, with the Old Bridge of Garry",c.1801,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1801.0,1856.0,support: 340 x 480 mm,340.0,480.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/61de2fccb3bd107882f4ce9b6af04fba,http://www.tate.org.uk/art/artworks/turner-the-pass-of-killiecrankie-with-the-old-bridge-of-garry-d03404,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\61de2fccb3bd107882f4ce9b6af04fba
31962,D04569,"Turner, Joseph Mallord William",artist,558,?The Is�re Valley,1802,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1802.0,1856.0,support: 212 x 282 mm,212.0,282.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/595280b42a15e06de4483bdf29983474,http://www.tate.org.uk/art/artworks/turner-the-isere-valley-d04569,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\595280b42a15e06de4483bdf29983474
61498,D34330,"Turner, Joseph Mallord William",artist,558,?River Scene with Town,c.183041,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 191 x 227 mm,191.0,227.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/dc6b29a4912a30a8bb255772b74c7006,http://www.tate.org.uk/art/artworks/turner-river-scene-with-town-d34330,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\dc6b29a4912a30a8bb255772b74c7006
52420,D25083,"Turner, Joseph Mallord William",artist,558,[title not known],c.1830,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 141 x 194 mm,141.0,194.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/e47c6906eb0785d5b459f0318195519d,http://www.tate.org.uk/art/artworks/turner-title-not-known-d25083,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\e47c6906eb0785d5b459f0318195519d
63904,D40136,"Turner, Joseph Mallord William",artist,558,[title not known],date not known,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,,1856.0,support: 129 x 191 mm,129.0,191.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/0cef3842843c161658d5e488e06a2ddd,http://www.tate.org.uk/art/artworks/turner-title-not-known-d40136,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\0cef3842843c161658d5e488e06a2ddd
60973,D33802,"Turner, Joseph Mallord William",artist,558,Tower on Rocks Commanding Pass. ?Amichagla [Turner],c.183041,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 142 x 190 mm,142.0,190.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/89f6fb103a99b6b879d65025ea799a5f,http://www.tate.org.uk/art/artworks/turner-tower-on-rocks-commanding-pass-amichagla-turner-d33802,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\89f6fb103a99b6b879d65025ea799a5f
30813,D03417,"Turner, Joseph Mallord William",artist,558,"?The Lower Slopes of Schiehallion, in Cloud, from near Loch Kinardochy",c.1801,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1801.0,1856.0,support: 340 x 480 mm,340.0,480.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5e26e81227149733328febba0c7fcba2,http://www.tate.org.uk/art/artworks/turner-the-lower-slopes-of-schiehallion-in-cloud-from-near-loch-kinardochy-d03417,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\5e26e81227149733328febba0c7fcba2
47751,D20399,"Turner, Joseph Mallord William",artist,558,[title not known],c.1826,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1826.0,1856.0,support: 142 x 192 mm,142.0,192.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/6442c3af7bdb049dd40e23e4336087b1,http://www.tate.org.uk/art/artworks/turner-title-not-known-d20399,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\6442c3af7bdb049dd40e23e4336087b1
48234,D20891,"Turner, Joseph Mallord William",artist,558,Sailing Vessel(s),c.1827,Gouache and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1827.0,1856.0,support: 139 x 192 mm,139.0,192.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f65f54c8f6e7404978094d94b715db4a,http://www.tate.org.uk/art/artworks/turner-sailing-vessels-d20891,Gouache,Gouache > Gouache and graphite on paper,D:/venv sa python 3.9/tate_images\f65f54c8f6e7404978094d94b715db4a
6583,P77048,"Hodgkin, Howard",artist,1295,Here We are in Croydon,1979,Watercolour,Purchased 1984,1979.0,1984.0,image: 559 x 765 mm,559.0,765.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5cac5f82a008d0b1ed0e19325ee4627c,http://www.tate.org.uk/art/artworks/hodgkin-here-we-are-in-croydon-p77048,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\5cac5f82a008d0b1ed0e19325ee4627c
69322,A01192,"Jones, George",artist,300,[title not known],date not known,Watercolour,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5a517ce31fd8f723f53dd5fcd0a5751f,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01192,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\5a517ce31fd8f723f53dd5fcd0a5751f
10517,N05140,"Nash, John",artist,1689,Dorset Landscape,c.1915,Watercolour,Purchased 1940,1915.0,1940.0,support: 413 x 387 mm,413.0,387.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/7d80e947b5ac232fbe53909e21ce6967,http://www.tate.org.uk/art/artworks/nash-dorset-landscape-n05140,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\7d80e947b5ac232fbe53909e21ce6967
47581,D20229,"Turner, Joseph Mallord William",artist,558,Dinant from the Roche � Bayard: Moonlight,1839,Watercolour,Accepted by the nation as part of the Turner Bequest 1856,1839.0,1856.0,support: 138 x 188 mm,138.0,188.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b5503c2d1906d5e2d5ead85ef8050f2b,http://www.tate.org.uk/art/artworks/turner-dinant-from-the-roche-a-bayard-moonlight-d20229,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\b5503c2d1906d5e2d5ead85ef8050f2b
52088,D24751,"Turner, Joseph Mallord William",artist,558,The Tower at Oudon,c.18268,Watercolour,Accepted by the nation as part of the Turner Bequest 1856,1826.0,1856.0,support: 145 x 195 mm,145.0,195.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/611f3ae138ef1dc4ca4bae0fb2ebc018,http://www.tate.org.uk/art/artworks/turner-the-tower-at-oudon-d24751,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\611f3ae138ef1dc4ca4bae0fb2ebc018
43695,D16339,"Turner, Joseph Mallord William",artist,558,"The Colosseum, Rome, by Moonlight",1819,Watercolour,Accepted by the nation as part of the Turner Bequest 1856,1819.0,1856.0,support: 232 x 369 mm,232.0,369.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/483b5d7b0659341e5ca2d1cc6df34113,http://www.tate.org.uk/art/artworks/turner-the-colosseum-rome-by-moonlight-d16339,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\483b5d7b0659341e5ca2d1cc6df34113
63246,D36159,"Turner, Joseph Mallord William",artist,558,Sunset: A Fish Market on the Beach,c.1835,Watercolour,Accepted by the nation as part of the Turner Bequest 1856,1835.0,1856.0,support: 254 x 208 mm,254.0,208.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/eb8590cde4b54b943dacd5d381fe8a58,http://www.tate.org.uk/art/artworks/turner-sunset-a-fish-market-on-the-beach-d36159,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\eb8590cde4b54b943dacd5d381fe8a58
5365,N04409,"Girtin, Thomas",artist,211,"Bamburgh Castle, Northumberland",c.17979,Watercolour,Presented by A.E. Anderson in memory of his brother Frank through the Art Fund 1928,1797.0,1928.0,support: 549 x 451 mm,549.0,451.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/159d2e8b40e9621552f2290812d28d7c,http://www.tate.org.uk/art/artworks/girtin-bamburgh-castle-northumberland-n04409,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\159d2e8b40e9621552f2290812d28d7c
7656,A00626,"Jones, George",artist,300,[title not known],date not known,Watercolour,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f0d842b8bdc9eda117826df6e849d188,http://www.tate.org.uk/art/artworks/jones-title-not-known-a00626,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\f0d842b8bdc9eda117826df6e849d188
59344,D32127,"Turner, Joseph Mallord William",artist,558,"Venice: The Giudecca Canal, Looking towards Santa Maria della Salute",1840,Watercolour,Accepted by the nation as part of the Turner Bequest 1856,1840.0,1856.0,support: 222 x 321 mm,222.0,321.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/98aa3bdf0b8e2d7947eaa8d627c2c98a,http://www.tate.org.uk/art/artworks/turner-venice-the-giudecca-canal-looking-towards-santa-maria-della-salute-d32127,Watercolour,Watercolour > Watercolour,D:/venv sa python 3.9/tate_images\98aa3bdf0b8e2d7947eaa8d627c2c98a
31889,D04496,"Turner, Joseph Mallord William",artist,558,The Hospice at the Summit of the Great St Bernard Pass,1802,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1802.0,1856.0,support: 210 x 282 mm,210.0,282.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/c3399e392bbd54d6ce9b0300d69705b9,http://www.tate.org.uk/art/artworks/turner-the-hospice-at-the-summit-of-the-great-st-bernard-pass-d04496,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\c3399e392bbd54d6ce9b0300d69705b9
52067,D24730,"Turner, Joseph Mallord William",artist,558,Castle and Moat,c.1830,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 139 x 190 mm,139.0,190.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/3cd83d2f075a0065f7493b68b975466f,http://www.tate.org.uk/art/artworks/turner-castle-and-moat-d24730,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\3cd83d2f075a0065f7493b68b975466f
31893,D04500,"Turner, Joseph Mallord William",artist,558,"The Ch�teau dArgent, above Villeneuve, Val dAosta, Mount Emilius in the Distance",1802,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1802.0,1856.0,support: 212 x 280 mm,212.0,280.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/ba4b19f013f5ad4f1bae4cff68ab1853,http://www.tate.org.uk/art/artworks/turner-the-chateau-dargent-above-villeneuve-val-daosta-mount-emilius-in-the-distance-d04500,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\ba4b19f013f5ad4f1bae4cff68ab1853
59463,D32246,"Turner, Joseph Mallord William",artist,558,View through Medieval Arches on to a Moonlit Canal,1840,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1840.0,1856.0,support: 307 x 239 mm,307.0,239.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b414b983bafcd5ae043ac0fe4ea92ae8,http://www.tate.org.uk/art/artworks/turner-view-through-medieval-arches-on-to-a-moonlit-canal-d32246,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\b414b983bafcd5ae043ac0fe4ea92ae8
52208,D24871,"Turner, Joseph Mallord William",artist,558,Marine Study,c.1830,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 141 x 192 mm,141.0,192.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/8866817281188972207d1df45281fe5c,http://www.tate.org.uk/art/artworks/turner-marine-study-d24871,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\8866817281188972207d1df45281fe5c
31898,D04505,"Turner, Joseph Mallord William",artist,558,A Road near Grenoble,1802,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1802.0,1856.0,support: 281 x 213 mm,281.0,213.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/9897e614cac0c4e2f77e37e7f08cfbb7,http://www.tate.org.uk/art/artworks/turner-a-road-near-grenoble-d04505,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\9897e614cac0c4e2f77e37e7f08cfbb7
59458,D32241,"Turner, Joseph Mallord William",artist,558,Venice: The Interior of San Marco: the Atrium Looking North,c.1840,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1840.0,1856.0,support: 243 x 304 mm,243.0,304.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/9dfd7760aaa38b046b307350ccb4fa83,http://www.tate.org.uk/art/artworks/turner-venice-the-interior-of-san-marco-the-atrium-looking-north-d32241,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\9dfd7760aaa38b046b307350ccb4fa83
31941,D04548,"Turner, Joseph Mallord William",artist,558,"The Hospice at the Summit of the Great St Bernard Pass, Mont V�lan in the Distance",1802,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1802.0,1856.0,support: 214 x 284 mm,214.0,284.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/aa18f92d3f69a00bedfde98546d44e22,http://www.tate.org.uk/art/artworks/turner-the-hospice-at-the-summit-of-the-great-st-bernard-pass-mont-velan-in-the-distance-d04548,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\aa18f92d3f69a00bedfde98546d44e22
31921,D04528,"Turner, Joseph Mallord William",artist,558,"The Pic de lOeillette, Gorges du Guiers Mort, Chartreuse",1802,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1802.0,1856.0,support: 284 x 213 mm,284.0,213.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/ba80fafacc7dcbe189a2282c0da325a0,http://www.tate.org.uk/art/artworks/turner-the-pic-de-loeillette-gorges-du-guiers-mort-chartreuse-d04528,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\ba80fafacc7dcbe189a2282c0da325a0
30804,D03408,"Turner, Joseph Mallord William",artist,558,Mountains near Dunkeld,c.1801,Chalk,Accepted by the nation as part of the Turner Bequest 1856,1801.0,1856.0,support: 292 x 430 mm,292.0,430.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5aa6d21742feb832cded5d8fae55212e,http://www.tate.org.uk/art/artworks/turner-mountains-near-dunkeld-d03408,Chalk,Chalk > Chalk,D:/venv sa python 3.9/tate_images\5aa6d21742feb832cded5d8fae55212e
62111,D34957,"Turner, Joseph Mallord William",artist,558,?Distant Mountains,c.183041,Pen and ink and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 95 x 153 mm,95.0,153.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/3229af4071f0e995ea928501db1dd9c7,http://www.tate.org.uk/art/artworks/turner-distant-mountains-d34957,Graphite,Graphite > Pen and ink and graphite on paper,D:/venv sa python 3.9/tate_images\3229af4071f0e995ea928501db1dd9c7
35605,D08216,"Turner, Joseph Mallord William",artist,558,Study for Harvest Home,c.18071812,Pen and ink and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1807.0,1856.0,support: 185 x 230 mm,185.0,230.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/19a52dd8ea4df9da817da5122d4ad378,http://www.tate.org.uk/art/artworks/turner-study-for-harvest-home-d08216,Graphite,Graphite > Pen and ink and graphite on paper,D:/venv sa python 3.9/tate_images\19a52dd8ea4df9da817da5122d4ad378
63475,D36390,"De Loutherbourg, Philip James",artist,145,View in Nant Ffrancon towards Carredd-y-Filinst,1786 or 1800,Pen and ink and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1786.0,1856.0,support: 77 x 112 mm,77.0,112.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/efb9b27169e2ccf52a42396a05e3e593,http://www.tate.org.uk/art/artworks/de-loutherbourg-view-in-nant-ffrancon-towards-carredd-y-filinst-d36390,Graphite,Graphite > Pen and ink and graphite on paper,D:/venv sa python 3.9/tate_images\efb9b27169e2ccf52a42396a05e3e593
